[22:56:24] Page 277/1070 — OCR...
[22:56:25]   Extracted 1 chart(s): chart_p0277_01.png
[22:56:25] Page 278/1070 — OCR...
[22:56:25]   Extracted 1 chart(s): chart_p0278_01.png
[22:56:26] Page 279/1070 — OCR...
[22:56:27]   Extracted 1 chart(s): chart_p0279_01.png
[22:56:27] Page 280/1070 — OCR...
[22:56:28]   Extracted 1 chart(s): chart_p0280_01.png
[22:56:28] Writing batch pages 261-280 to notes.md...
[22:56:28]   Saved. Charts so far: 260
[22:56:28] Page 281/1070 — OCR...
[22:56:29]   Extracted 1 chart(s): chart_p0281_01.png
[22:56:29] Page 282/1070 — OCR...
[22:56:31]   Extracted 1 chart(s): chart_p0282_01.png
[22:56:31] Page 283/1070 — OCR...
[22:56:32]   Extracted 1 chart(s): chart_p0283_01.png
[22:56:32] Page 284/1070 — OCR...
[22:56:33]   Extracted 1 chart(s): chart_p0284_01.png
[22:56:33] Page 285/1070 — OCR...
[22:56:34]   Extracted 1 chart(s): chart_p0285_01.png
[22:56:34] Page 286/1070 — OCR...
[22:56:34]   Extracted 1 chart(s): chart_p0286_01.png
[22:56:34] Page 287/1070 — OCR...
[22:56:35]   Extracted 1 chart(s): chart_p0287_01.png
[22:56:35] Page 288/1070 — OCR...
[22:56:37]   Extracted 1 chart(s): chart_p0288_01.png
[22:56:37] Page 289/1070 — OCR...
[22:56:38]   Extracted 1 chart(s): chart_p0289_01.png
[22:56:38] Page 290/1070 — OCR...
[22:56:39]   Extracted 1 chart(s): chart_p0290_01.png
[22:56:39] Page 291/1070 — OCR...
[22:56:40]   Extracted 1 chart(s): chart_p0291_01.png
[22:56:40] Page 292/1070 — OCR...
[22:56:41]   Extracted 1 chart(s): chart_p0292_01.png
[22:56:41] Page 293/1070 — OCR...
[22:56:43]   Extracted 1 chart(s): chart_p0293_01.png
[22:56:43] Page 294/1070 — OCR...
[22:56:44]   Extracted 1 chart(s): chart_p0294_01.png
[22:56:44] Page 295/1070 — OCR...
[22:56:45]   Extracted 1 chart(s): chart_p0295_01.png
[22:56:45] Page 296/1070 — OCR...
[22:56:46]   Extracted 1 chart(s): chart_p0296_01.png
[22:56:46] Page 297/1070 — OCR...
[22:56:48]   Extracted 1 chart(s): chart_p0297_01.png
[22:56:48] Page 298/1070 — OCR...
[22:56:49]   Extracted 1 chart(s): chart_p0298_01.png
[22:56:49] Page 299/1070 — OCR...
[22:56:50]   Extracted 1 chart(s): chart_p0299_01.png
[22:56:50] Page 300/1070 — OCR...
[22:56:51]   Extracted 1 chart(s): chart_p0300_01.png
[22:56:51] Writing batch pages 281-300 to notes.md...
[22:56:51]   Saved. Charts so far: 280
[22:56:51] Page 301/1070 — OCR...
[22:56:52]   Extracted 1 chart(s): chart_p0301_01.png
[22:56:52] Page 302/1070 — OCR...
[22:56:53]   Extracted 1 chart(s): chart_p0302_01.png
[22:56:53] Page 303/1070 — OCR...
[22:56:55]   Extracted 1 chart(s): chart_p0303_01.png
[22:56:55] Page 304/1070 — OCR...
[22:56:56]   Extracted 1 chart(s): chart_p0304_01.png
[22:56:56] Page 305/1070 — OCR...
[22:56:58]   Extracted 1 chart(s): chart_p0305_01.png
[22:56:58] Page 306/1070 — OCR...
[22:56:59]   Extracted 1 chart(s): chart_p0306_01.png
[22:56:59] Page 307/1070 — OCR...
[22:57:00]   Extracted 1 chart(s): chart_p0307_01.png
[22:57:00] Page 308/1070 — OCR...
[22:57:01]   Extracted 1 chart(s): chart_p0308_01.png
[22:57:01] Page 309/1070 — OCR...
[22:57:03]   Extracted 1 chart(s): chart_p0309_01.png
[22:57:03] Page 310/1070 — OCR...
[22:57:04]   Extracted 1 chart(s): chart_p0310_01.png
[22:57:04] Page 311/1070 — OCR...
[22:57:05]   Extracted 1 chart(s): chart_p0311_01.png
[22:57:05] Page 312/1070 — OCR...
[22:57:07]   Extracted 1 chart(s): chart_p0312_01.png
[22:57:07] Page 313/1070 — OCR...
[22:57:08]   Extracted 1 chart(s): chart_p0313_01.png
[22:57:08] Page 314/1070 — OCR...
[22:57:09]   Extracted 1 chart(s): chart_p0314_01.png
[22:57:09] Page 315/1070 — OCR...
[22:57:10]   Extracted 1 chart(s): chart_p0315_01.png
[22:57:10] Page 316/1070 — OCR...
[22:57:11]   Extracted 1 chart(s): chart_p0316_01.png
[22:57:11] Page 317/1070 — OCR...
[22:57:12]   Extracted 1 chart(s): chart_p0317_01.png
[22:57:12] Page 318/1070 — OCR...
[22:57:13]   Extracted 1 chart(s): chart_p0318_01.png
[22:57:13] Page 319/1070 — OCR...
[22:57:15]   Extracted 1 chart(s): chart_p0319_01.png
[22:57:15] Page 320/1070 — OCR...
[22:57:16]   Extracted 1 chart(s): chart_p0320_01.png
[22:57:16] Writing batch pages 301-320 to notes.md...
[22:57:16]   Saved. Charts so far: 300
[22:57:16] Page 321/1070 — OCR...
[22:57:17]   Extracted 1 chart(s): chart_p0321_01.png
[22:57:17] Page 322/1070 — OCR...
[22:57:19]   Extracted 1 chart(s): chart_p0322_01.png
[22:57:19] Page 323/1070 — OCR...
[22:57:19]   Extracted 1 chart(s): chart_p0323_01.png
[22:57:19] Page 324/1070 — OCR...
[22:57:20]   Extracted 1 chart(s): chart_p0324_01.png
[22:57:20] Page 325/1070 — OCR...
[22:57:21]   Extracted 1 chart(s): chart_p0325_01.png
[22:57:21] Page 326/1070 — OCR...
[22:57:22]   Extracted 1 chart(s): chart_p0326_01.png
[22:57:22] Page 327/1070 — OCR...
[22:57:23]   Extracted 1 chart(s): chart_p0327_01.png
[22:57:23] Page 328/1070 — OCR...
[22:57:25]   Extracted 1 chart(s): chart_p0328_01.png
[22:57:25] Page 329/1070 — OCR...
[22:57:26]   Extracted 1 chart(s): chart_p0329_01.png
[22:57:26] Page 330/1070 — OCR...
[22:57:27]   Extracted 1 chart(s): chart_p0330_01.png
[22:57:27] Page 331/1070 — OCR...
[22:57:28]   Extracted 1 chart(s): chart_p0331_01.png
[22:57:28] Page 332/1070 — OCR...
[22:57:29]   Extracted 1 chart(s): chart_p0332_01.png
[22:57:29] Page 333/1070 — OCR...
[22:57:31]   Extracted 1 chart(s): chart_p0333_01.png
[22:57:31] Page 334/1070 — OCR...
[22:57:31]   Extracted 1 chart(s): chart_p0334_01.png
[22:57:31] Page 335/1070 — OCR...
[22:57:32]   Extracted 1 chart(s): chart_p0335_01.png
[22:57:32] Page 336/1070 — OCR...
[22:57:33]   Extracted 1 chart(s): chart_p0336_01.png
[22:57:33] Page 337/1070 — OCR...
[22:57:34]   Extracted 1 chart(s): chart_p0337_01.png
[22:57:34] Page 338/1070 — OCR...
[22:57:35]   Extracted 1 chart(s): chart_p0338_01.png
[22:57:35] Page 339/1070 — OCR...
[22:57:36]   Extracted 1 chart(s): chart_p0339_01.png
[22:57:36] Page 340/1070 — OCR...
[22:57:37]   Extracted 1 chart(s): chart_p0340_01.png
[22:57:37] Writing batch pages 321-340 to notes.md...
[22:57:37]   Saved. Charts so far: 320
[22:57:37] Page 341/1070 — OCR...
[22:57:38]   Extracted 1 chart(s): chart_p0341_01.png
[22:57:38] Page 342/1070 — OCR...
[22:57:40]   Extracted 1 chart(s): chart_p0342_01.png
[22:57:40] Page 343/1070 — OCR...
[22:57:41]   Extracted 1 chart(s): chart_p0343_01.png
[22:57:41] Page 344/1070 — OCR...
[22:57:42]   Extracted 1 chart(s): chart_p0344_01.png
[22:57:42] Page 345/1070 — OCR...
[22:57:44]   Extracted 1 chart(s): chart_p0345_01.png
[22:57:44] Page 346/1070 — OCR...
[22:57:45]   Extracted 1 chart(s): chart_p0346_01.png
[22:57:45] Page 347/1070 — OCR...
[22:57:46]   Extracted 1 chart(s): chart_p0347_01.png
[22:57:46] Page 348/1070 — OCR...
[22:57:47]   Extracted 1 chart(s): chart_p0348_01.png
[22:57:47] Page 349/1070 — OCR...
[22:57:48]   Extracted 1 chart(s): chart_p0349_01.png
[22:57:48] Page 350/1070 — OCR...
[22:57:50]   Extracted 1 chart(s): chart_p0350_01.png
[22:57:50] Page 351/1070 — OCR...
[22:57:51]   Extracted 1 chart(s): chart_p0351_01.png
[22:57:51] Page 352/1070 — OCR...
[22:57:52]   Extracted 1 chart(s): chart_p0352_01.png
[22:57:52] Page 353/1070 — OCR...
[22:57:53]   Extracted 1 chart(s): chart_p0353_01.png
[22:57:53] Page 354/1070 — OCR...
[22:57:54]   Extracted 1 chart(s): chart_p0354_01.png
[22:57:54] Page 355/1070 — OCR...
[22:57:55]   Extracted 1 chart(s): chart_p0355_01.png
[22:57:55] Page 356/1070 — OCR...
[22:57:57]   Extracted 1 chart(s): chart_p0356_01.png
[22:57:57] Page 357/1070 — OCR...
[22:57:57]   Extracted 1 chart(s): chart_p0357_01.png
[22:57:57] Page 358/1070 — OCR...
[22:57:58]   Extracted 1 chart(s): chart_p0358_01.png
[22:57:58] Page 359/1070 — OCR...
[22:57:59]   Extracted 1 chart(s): chart_p0359_01.png
[22:57:59] Page 360/1070 — OCR...
[22:58:01]   Extracted 1 chart(s): chart_p0360_01.png
[22:58:01] Writing batch pages 341-360 to notes.md...
[22:58:01]   Saved. Charts so far: 340
[22:58:01] Page 361/1070 — OCR...
[22:58:02]   Extracted 1 chart(s): chart_p0361_01.png
[22:58:02] Page 362/1070 — OCR...
[22:58:03]   Extracted 1 chart(s): chart_p0362_01.png
[22:58:03] Page 363/1070 — OCR...
[22:58:04]   Extracted 1 chart(s): chart_p0363_01.png
[22:58:04] Page 364/1070 — OCR...
[22:58:05]   Extracted 1 chart(s): chart_p0364_01.png
[22:58:05] Page 365/1070 — OCR...
[22:58:05]   Extracted 1 chart(s): chart_p0365_01.png
[22:58:05] Page 366/1070 — OCR...
[22:58:06]   Extracted 1 chart(s): chart_p0366_01.png
[22:58:06] Page 367/1070 — OCR...
[22:58:07]   Extracted 1 chart(s): chart_p0367_01.png
[22:58:07] Page 368/1070 — OCR...
[22:58:08]   Extracted 1 chart(s): chart_p0368_01.png
[22:58:08] Page 369/1070 — OCR...
[22:58:09]   Extracted 1 chart(s): chart_p0369_01.png
[22:58:09] Page 370/1070 — OCR...
[22:58:11]   Extracted 1 chart(s): chart_p0370_01.png
[22:58:11] Page 371/1070 — OCR...
[22:58:12]   Extracted 1 chart(s): chart_p0371_01.png
[22:58:12] Page 372/1070 — OCR...
[22:58:13]   Extracted 1 chart(s): chart_p0372_01.png
[22:58:13] Page 373/1070 — OCR...
[22:58:14]   Extracted 1 chart(s): chart_p0373_01.png
[22:58:14] Page 374/1070 — OCR...
[22:58:15]   Extracted 1 chart(s): chart_p0374_01.png
[22:58:15] Page 375/1070 — OCR...
[22:58:16]   Extracted 1 chart(s): chart_p0375_01.png
[22:58:16] Page 376/1070 — OCR...
[22:58:17]   Extracted 1 chart(s): chart_p0376_01.png
[22:58:17] Page 377/1070 — OCR...
[22:58:19]   Extracted 1 chart(s): chart_p0377_01.png
[22:58:19] Page 378/1070 — OCR...
[22:58:20]   Extracted 1 chart(s): chart_p0378_01.png
[22:58:20] Page 379/1070 — OCR...
[22:58:20]   Extracted 1 chart(s): chart_p0379_01.png
[22:58:20] Page 380/1070 — OCR...
[22:58:21]   Extracted 1 chart(s): chart_p0380_01.png
[22:58:21] Writing batch pages 361-380 to notes.md...
[22:58:21]   Saved. Charts so far: 360
[22:58:21] Page 381/1070 — OCR...
[22:58:23]   Extracted 1 chart(s): chart_p0381_01.png
[22:58:23] Page 382/1070 — OCR...
[22:58:24]   Extracted 1 chart(s): chart_p0382_01.png
[22:58:24] Page 383/1070 — OCR...
[22:58:25]   Extracted 1 chart(s): chart_p0383_01.png
[22:58:25] Page 384/1070 — OCR...
[22:58:27]   Extracted 1 chart(s): chart_p0384_01.png
[22:58:27] Page 385/1070 — OCR...
[22:58:28]   Extracted 1 chart(s): chart_p0385_01.png
[22:58:28] Page 386/1070 — OCR...
[22:58:29]   Extracted 1 chart(s): chart_p0386_01.png
[22:58:29] Page 387/1070 — OCR...
[22:58:31]   Extracted 1 chart(s): chart_p0387_01.png
[22:58:31] Page 388/1070 — OCR...
[22:58:32]   Extracted 1 chart(s): chart_p0388_01.png
[22:58:32] Page 389/1070 — OCR...
[22:58:33]   Extracted 1 chart(s): chart_p0389_01.png
[22:58:33] Page 390/1070 — OCR...
[22:58:35]   Extracted 1 chart(s): chart_p0390_01.png
[22:58:35] Page 391/1070 — OCR...
[22:58:36]   Extracted 1 chart(s): chart_p0391_01.png
[22:58:36] Page 392/1070 — OCR...
[22:58:37]   Extracted 1 chart(s): chart_p0392_01.png
[22:58:37] Page 393/1070 — OCR...
[22:58:39]   Extracted 1 chart(s): chart_p0393_01.png
[22:58:39] Page 394/1070 — OCR...
[22:58:39]   Extracted 1 chart(s): chart_p0394_01.png
[22:58:39] Page 395/1070 — OCR...
[22:58:40]   Extracted 1 chart(s): chart_p0395_01.png
[22:58:40] Page 396/1070 — OCR...
[22:58:41]   Extracted 1 chart(s): chart_p0396_01.png
[22:58:41] Page 397/1070 — OCR...
[22:58:42]   Extracted 1 chart(s): chart_p0397_01.png
[22:58:42] Page 398/1070 — OCR...
[22:58:43]   Extracted 1 chart(s): chart_p0398_01.png
[22:58:43] Page 399/1070 — OCR...
[22:58:45]   Extracted 1 chart(s): chart_p0399_01.png
[22:58:45] Page 400/1070 — OCR...
[22:58:46]   Extracted 1 chart(s): chart_p0400_01.png
[22:58:46] Writing batch pages 381-400 to notes.md...
[22:58:46]   Saved. Charts so far: 380
[22:58:46] Page 401/1070 — OCR...
[22:58:47]   Extracted 1 chart(s): chart_p0401_01.png
[22:58:47] Page 402/1070 — OCR...
[22:58:49]   Extracted 1 chart(s): chart_p0402_01.png
[22:58:49] Page 403/1070 — OCR...
[22:58:50]   Extracted 1 chart(s): chart_p0403_01.png
[22:58:50] Page 404/1070 — OCR...
[22:58:51]   Extracted 1 chart(s): chart_p0404_01.png
[22:58:51] Page 405/1070 — OCR...
[22:58:52]   Extracted 1 chart(s): chart_p0405_01.png
[22:58:52] Page 406/1070 — OCR...
[22:58:53]   Extracted 1 chart(s): chart_p0406_01.png
[22:58:53] Page 407/1070 — OCR...
[22:58:55]   Extracted 1 chart(s): chart_p0407_01.png
[22:58:55] Page 408/1070 — OCR...
[22:58:56]   Extracted 1 chart(s): chart_p0408_01.png
[22:58:56] Page 409/1070 — OCR...
[22:58:56]   Extracted 1 chart(s): chart_p0409_01.png
[22:58:56] Page 410/1070 — OCR...
[22:58:57]   Extracted 1 chart(s): chart_p0410_01.png
[22:58:57] Page 411/1070 — OCR...
[22:58:59]   Extracted 1 chart(s): chart_p0411_01.png
[22:58:59] Page 412/1070 — OCR...
[22:59:00]   Extracted 1 chart(s): chart_p0412_01.png
[22:59:00] Page 413/1070 — OCR...
[22:59:01]   Extracted 1 chart(s): chart_p0413_01.png
[22:59:01] Page 414/1070 — OCR...
[22:59:03]   Extracted 1 chart(s): chart_p0414_01.png
[22:59:03] Page 415/1070 — OCR...
[22:59:04]   Extracted 1 chart(s): chart_p0415_01.png
[22:59:04] Page 416/1070 — OCR...
[22:59:05]   Extracted 1 chart(s): chart_p0416_01.png
[22:59:05] Page 417/1070 — OCR...
[22:59:06]   Extracted 1 chart(s): chart_p0417_01.png
[22:59:06] Page 418/1070 — OCR...
[22:59:07]   Extracted 1 chart(s): chart_p0418_01.png
[22:59:07] Page 419/1070 — OCR...
[22:59:08]   Extracted 1 chart(s): chart_p0419_01.png
[22:59:08] Page 420/1070 — OCR...
[22:59:10]   Extracted 1 chart(s): chart_p0420_01.png
[22:59:10] Writing batch pages 401-420 to notes.md...
[22:59:10]   Saved. Charts so far: 400
[22:59:10] Page 421/1070 — OCR...
[22:59:11]   Extracted 1 chart(s): chart_p0421_01.png
[22:59:11] Page 422/1070 — OCR...
[22:59:12]   Extracted 1 chart(s): chart_p0422_01.png
[22:59:12] Page 423/1070 — OCR...
[22:59:13]   Extracted 1 chart(s): chart_p0423_01.png
[22:59:13] Page 424/1070 — OCR...
[22:59:14]   Extracted 1 chart(s): chart_p0424_01.png
[22:59:14] Page 425/1070 — OCR...
[22:59:15]   Extracted 1 chart(s): chart_p0425_01.png
[22:59:15] Page 426/1070 — OCR...
[22:59:17]   Extracted 1 chart(s): chart_p0426_01.png
[22:59:17] Page 427/1070 — OCR...
[22:59:18]   Extracted 1 chart(s): chart_p0427_01.png
[22:59:18] Page 428/1070 — OCR...
[22:59:18]   Extracted 1 chart(s): chart_p0428_01.png
[22:59:18] Page 429/1070 — OCR...
[22:59:19]   Extracted 1 chart(s): chart_p0429_01.png
[22:59:19] Page 430/1070 — OCR...
[22:59:20]   Extracted 1 chart(s): chart_p0430_01.png
[22:59:20] Page 431/1070 — OCR...
[22:59:21]   Extracted 1 chart(s): chart_p0431_01.png
[22:59:21] Page 432/1070 — OCR...
[22:59:22]   Extracted 1 chart(s): chart_p0432_01.png
[22:59:22] Page 433/1070 — OCR...
[22:59:23]   Extracted 1 chart(s): chart_p0433_01.png
[22:59:23] Page 434/1070 — OCR...
[22:59:25]   Extracted 1 chart(s): chart_p0434_01.png
[22:59:25] Page 435/1070 — OCR...
[22:59:26]   Extracted 1 chart(s): chart_p0435_01.png
[22:59:26] Page 436/1070 — OCR...
[22:59:28]   Extracted 1 chart(s): chart_p0436_01.png
[22:59:28] Page 437/1070 — OCR...
[22:59:29]   Extracted 1 chart(s): chart_p0437_01.png
[22:59:29] Page 438/1070 — OCR...
[22:59:30]   Extracted 1 chart(s): chart_p0438_01.png
[22:59:30] Page 439/1070 — OCR...
[22:59:32]   Extracted 1 chart(s): chart_p0439_01.png
[22:59:32] Page 440/1070 — OCR...
[22:59:33]   Extracted 1 chart(s): chart_p0440_01.png
[22:59:33] Writing batch pages 421-440 to notes.md...
[22:59:33]   Saved. Charts so far: 420
[22:59:33] Page 441/1070 — OCR...
[22:59:34]   Extracted 1 chart(s): chart_p0441_01.png
[22:59:34] Page 442/1070 — OCR...
[22:59:36]   Extracted 1 chart(s): chart_p0442_01.png
[22:59:36] Page 443/1070 — OCR...
[22:59:37]   Extracted 1 chart(s): chart_p0443_01.png
[22:59:37] Page 444/1070 — OCR...
[22:59:38]   Extracted 1 chart(s): chart_p0444_01.png
[22:59:38] Page 445/1070 — OCR...
[22:59:39]   Extracted 1 chart(s): chart_p0445_01.png
[22:59:39] Page 446/1070 — OCR...
[22:59:40]   Extracted 1 chart(s): chart_p0446_01.png
[22:59:40] Page 447/1070 — OCR...
[22:59:41]   Extracted 1 chart(s): chart_p0447_01.png
[22:59:41] Page 448/1070 — OCR...
[22:59:43]   Extracted 1 chart(s): chart_p0448_01.png
[22:59:43] Page 449/1070 — OCR...
[22:59:44]   Extracted 1 chart(s): chart_p0449_01.png
[22:59:44] Page 450/1070 — OCR...
[22:59:45]   Extracted 1 chart(s): chart_p0450_01.png
[22:59:45] Page 451/1070 — OCR...
[22:59:46]   Extracted 1 chart(s): chart_p0451_01.png
[22:59:46] Page 452/1070 — OCR...
[22:59:46]   Extracted 1 chart(s): chart_p0452_01.png
[22:59:46] Page 453/1070 — OCR...
[22:59:46]   Extracted 1 chart(s): chart_p0453_01.png
[22:59:46] Page 454/1070 — OCR...
[22:59:47]   Extracted 1 chart(s): chart_p0454_01.png
[22:59:47] Page 455/1070 — OCR...
[22:59:49]   Extracted 1 chart(s): chart_p0455_01.png
[22:59:49] Page 456/1070 — OCR...
[22:59:50]   Extracted 1 chart(s): chart_p0456_01.png
[22:59:50] Page 457/1070 — OCR...
[22:59:51]   Extracted 1 chart(s): chart_p0457_01.png
[22:59:51] Page 458/1070 — OCR...
[22:59:53]   Extracted 1 chart(s): chart_p0458_01.png
[22:59:53] Page 459/1070 — OCR...
[22:59:54]   Extracted 1 chart(s): chart_p0459_01.png
[22:59:54] Page 460/1070 — OCR...
[22:59:55]   Extracted 1 chart(s): chart_p0460_01.png
[22:59:55] Writing batch pages 441-460 to notes.md...
[22:59:55]   Saved. Charts so far: 440
[22:59:55] Page 461/1070 — OCR...
[22:59:57]   Extracted 1 chart(s): chart_p0461_01.png
[22:59:57] Page 462/1070 — OCR...
[22:59:58]   Extracted 1 chart(s): chart_p0462_01.png
[22:59:58] Page 463/1070 — OCR...
[22:59:59]   Extracted 1 chart(s): chart_p0463_01.png
[22:59:59] Page 464/1070 — OCR...
[23:00:00]   Extracted 1 chart(s): chart_p0464_01.png
[23:00:00] Page 465/1070 — OCR...
[23:00:01]   Extracted 1 chart(s): chart_p0465_01.png
[23:00:01] Page 466/1070 — OCR...
[23:00:02]   Extracted 1 chart(s): chart_p0466_01.png
[23:00:02] Page 467/1070 — OCR...
[23:00:04]   Extracted 1 chart(s): chart_p0467_01.png
[23:00:04] Page 468/1070 — OCR...
[23:00:05]   Extracted 1 chart(s): chart_p0468_01.png
[23:00:05] Page 469/1070 — OCR...
[23:00:06]   Extracted 1 chart(s): chart_p0469_01.png
[23:00:06] Page 470/1070 — OCR...
[23:00:08]   Extracted 1 chart(s): chart_p0470_01.png
[23:00:08] Page 471/1070 — OCR...
[23:00:09]   Extracted 1 chart(s): chart_p0471_01.png
[23:00:09] Page 472/1070 — OCR...
[23:00:10]   Extracted 1 chart(s): chart_p0472_01.png
[23:00:10] Page 473/1070 — OCR...
[23:00:11]   Extracted 1 chart(s): chart_p0473_01.png
[23:00:11] Page 474/1070 — OCR...
[23:00:13]   Extracted 1 chart(s): chart_p0474_01.png
[23:00:13] Page 475/1070 — OCR...
[23:00:14]   Extracted 1 chart(s): chart_p0475_01.png
[23:00:14] Page 476/1070 — OCR...
[23:00:15]   Extracted 1 chart(s): chart_p0476_01.png
[23:00:15] Page 477/1070 — OCR...
[23:00:17]   Extracted 1 chart(s): chart_p0477_01.png
[23:00:17] Page 478/1070 — OCR...
[23:00:18]   Extracted 1 chart(s): chart_p0478_01.png
[23:00:18] Page 479/1070 — OCR...
[23:00:20]   Extracted 1 chart(s): chart_p0479_01.png
[23:00:20] Page 480/1070 — OCR...
[23:00:21]   Extracted 1 chart(s): chart_p0480_01.png
[23:00:21] Writing batch pages 461-480 to notes.md...
[23:00:21]   Saved. Charts so far: 460
[23:00:21] Page 481/1070 — OCR...
[23:00:22]   Extracted 1 chart(s): chart_p0481_01.png
[23:00:22] Page 482/1070 — OCR...
[23:00:23]   Extracted 1 chart(s): chart_p0482_01.png
[23:00:23] Page 483/1070 — OCR...
[23:00:24]   Extracted 1 chart(s): chart_p0483_01.png
[23:00:24] Page 484/1070 — OCR...
[23:00:25]   Extracted 1 chart(s): chart_p0484_01.png
[23:00:25] Page 485/1070 — OCR...
[23:00:27]   Extracted 1 chart(s): chart_p0485_01.png
[23:00:27] Page 486/1070 — OCR...
[23:00:28]   Extracted 1 chart(s): chart_p0486_01.png
[23:00:28] Page 487/1070 — OCR...
[23:00:29]   Extracted 1 chart(s): chart_p0487_01.png
[23:00:29] Page 488/1070 — OCR...
[23:00:31]   Extracted 1 chart(s): chart_p0488_01.png
[23:00:31] Page 489/1070 — OCR...
[23:00:32]   Extracted 1 chart(s): chart_p0489_01.png
[23:00:32] Page 490/1070 — OCR...
[23:00:34]   Extracted 1 chart(s): chart_p0490_01.png
[23:00:34] Page 491/1070 — OCR...
[23:00:35]   Extracted 1 chart(s): chart_p0491_01.png
[23:00:35] Page 492/1070 — OCR...
[23:00:36]   Extracted 1 chart(s): chart_p0492_01.png
[23:00:36] Page 493/1070 — OCR...
[23:00:38]   Extracted 1 chart(s): chart_p0493_01.png
[23:00:38] Page 494/1070 — OCR...
[23:00:39]   Extracted 1 chart(s): chart_p0494_01.png
[23:00:39] Page 495/1070 — OCR...
[23:00:40]   Extracted 1 chart(s): chart_p0495_01.png
[23:00:40] Page 496/1070 — OCR...
[23:00:41]   Extracted 1 chart(s): chart_p0496_01.png
[23:00:41] Page 497/1070 — OCR...
[23:00:42]   Extracted 1 chart(s): chart_p0497_01.png
[23:00:42] Page 498/1070 — OCR...
[23:00:43]   Extracted 1 chart(s): chart_p0498_01.png
[23:00:43] Page 499/1070 — OCR...
[23:00:44]   Extracted 1 chart(s): chart_p0499_01.png
[23:00:44] Page 500/1070 — OCR...
[23:00:45]   Extracted 1 chart(s): chart_p0500_01.png
[23:00:45] Writing batch pages 481-500 to notes.md...
[23:00:45]   Saved. Charts so far: 480
[23:00:45] Page 501/1070 — OCR...
[23:00:46]   Extracted 1 chart(s): chart_p0501_01.png
[23:00:46] Page 502/1070 — OCR...
[23:00:47]   Extracted 1 chart(s): chart_p0502_01.png
[23:00:47] Page 503/1070 — OCR...
[23:00:48]   Extracted 1 chart(s): chart_p0503_01.png
[23:00:48] Page 504/1070 — OCR...
[23:00:50]   Extracted 1 chart(s): chart_p0504_01.png
[23:00:50] Page 505/1070 — OCR...
[23:00:50]   Extracted 1 chart(s): chart_p0505_01.png
[23:00:50] Page 506/1070 — OCR...
[23:00:51]   Extracted 1 chart(s): chart_p0506_01.png
[23:00:51] Page 507/1070 — OCR...
[23:00:52]   Extracted 1 chart(s): chart_p0507_01.png
[23:00:52] Page 508/1070 — OCR...
[23:00:54]   Extracted 1 chart(s): chart_p0508_01.png
[23:00:54] Page 509/1070 — OCR...
[23:00:55]   Extracted 1 chart(s): chart_p0509_01.png
[23:00:55] Page 510/1070 — OCR...
[23:00:55]   Extracted 1 chart(s): chart_p0510_01.png
[23:00:55] Page 511/1070 — OCR...
[23:00:56]   Extracted 1 chart(s): chart_p0511_01.png
[23:00:56] Page 512/1070 — OCR...
[23:00:57]   Extracted 1 chart(s): chart_p0512_01.png
[23:00:57] Page 513/1070 — OCR...
[23:00:59]   Extracted 1 chart(s): chart_p0513_01.png
[23:00:59] Page 514/1070 — OCR...
[23:01:00]   Extracted 1 chart(s): chart_p0514_01.png
[23:01:00] Page 515/1070 — OCR...
[23:01:01]   Extracted 1 chart(s): chart_p0515_01.png
[23:01:01] Page 516/1070 — OCR...
[23:01:02]   Extracted 1 chart(s): chart_p0516_01.png
[23:01:02] Page 517/1070 — OCR...
[23:01:03]   Extracted 1 chart(s): chart_p0517_01.png
[23:01:03] Page 518/1070 — OCR...
[23:01:04]   Extracted 1 chart(s): chart_p0518_01.png
[23:01:04] Page 519/1070 — OCR...
[23:01:05]   Extracted 1 chart(s): chart_p0519_01.png
[23:01:05] Page 520/1070 — OCR...
[23:01:06]   Extracted 1 chart(s): chart_p0520_01.png
[23:01:06] Writing batch pages 501-520 to notes.md...
[23:01:06]   Saved. Charts so far: 500
[23:01:06] Page 521/1070 — OCR...
[23:01:08]   Extracted 1 chart(s): chart_p0521_01.png
[23:01:08] Page 522/1070 — OCR...
[23:01:09]   Extracted 1 chart(s): chart_p0522_01.png
[23:01:09] Page 523/1070 — OCR...
[23:01:10]   Extracted 1 chart(s): chart_p0523_01.png
[23:01:10] Page 524/1070 — OCR...
[23:01:12]   Extracted 1 chart(s): chart_p0524_01.png
[23:01:12] Page 525/1070 — OCR...
[23:01:13]   Extracted 1 chart(s): chart_p0525_01.png
[23:01:13] Page 526/1070 — OCR...
[23:01:14]   Extracted 1 chart(s): chart_p0526_01.png
[23:01:14] Page 527/1070 — OCR...
[23:01:16]   Extracted 1 chart(s): chart_p0527_01.png
[23:01:16] Page 528/1070 — OCR...
[23:01:17]   Extracted 1 chart(s): chart_p0528_01.png
[23:01:17] Page 529/1070 — OCR...
[23:01:18]   Extracted 1 chart(s): chart_p0529_01.png
[23:01:18] Page 530/1070 — OCR...
[23:01:19]   Extracted 1 chart(s): chart_p0530_01.png
[23:01:19] Page 531/1070 — OCR...
[23:01:19]   Extracted 1 chart(s): chart_p0531_01.png
[23:01:19] Page 532/1070 — OCR...
[23:01:19]   Extracted 1 chart(s): chart_p0532_01.png
[23:01:19] Page 533/1070 — OCR...
[23:01:19]   Extracted 1 chart(s): chart_p0533_01.png
[23:01:19] Page 534/1070 — OCR...
